customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score
C03442,Tarak Murthy,39,Female,Ahmedabad,Single,Salaried,Accountant,80626,57694,2297,319765,Owned,Master,0,747,98,9,8,118,Google Ads,iPhone,50
C03443,Nilima Arora,29,Female,Kolkata,Single,Self-employed,Business Owner,65153,45142,16342,598651,Rented,Bachelor,0,678,89,0,6,140,YouTube,Web,78
C03444,Ekaraj Jayaraman,57,Male,Patna,Married,Salaried,Doctor,114441,88004,32940,1547692,Rented,High School,2,730,78,23,2,368,Referral,Web,100
C03445,Samarth Chacko,36,Male,Bangalore,Single,Salaried,Software Engineer,71208,33909,12827,755564,Rented,Diploma,0,685,19,7,1,109,Referral,iPhone,40
C03446,Jasmit Basak,24,Female,Kolkata,Single,Salaried,Software Engineer,76638,40606,1967,837722,Rented,Master,0,688,5,2,0,174,YouTube,Android,48
C03447,Janani Kanda,39,Female,Bhubaneswar,Divorced,Salaried,Government Employee,69716,42754,21652,822931,Owned,High School,1,744,88,4,7,188,YouTube,Android,89
C03448,Utkarsh Jaggi,19,Female,Hyderabad,Single,Student,Student,20658,14883,5890,69352,Owned,Bachelor,0,629,7,0,0,134,Facebook,Web,40
C03449,Saanvi Kaur,51,Male,Patna,Single,Self-employed,Business Owner,120893,76347,34112,2281423,Rented,High School,1,688,24,17,2,87,YouTube,Web,22
C03450,Reva Saran,28,Male,Jamshedpur,Married,Salaried,Government Employee,131546,93106,43513,2715729,Owned,PhD,1,725,35,4,0,180,Facebook,Web,58
C03451,Qabil Dewan,21,Male,Ballia,Married,Student,Student,23750,12653,1149,108956,Rented,High School,4,624,28,0,2,68,Referral,Web,30
C03452,Alka Ganesh,34,Female,Darbhanga,Single,Self-employed,Consultant,178407,107816,47492,4625205,Rented,Bachelor,0,690,11,5,0,188,YouTube,iPhone,51
C03453,Ekantika Kapur,40,Male,Mumbai,Married,Salaried,Sales Executive,126213,86214,40352,3869956,Rented,Diploma,3,688,53,1,4,62,Facebook,iPhone,20
C03454,Isaac Ganesh,38,Male,Darbhanga,Married,Salaried,Bank Officer,65075,38753,989,1144027,Family Owned,Diploma,3,726,70,8,4,205,Google Ads,iPhone,70
C03455,Ekavir Magar,21,Female,Ranchi,Single,Student,Student,21325,17395,2210,40016,Rented,Bachelor,1,571,10,0,0,16,Instagram,Web,5
C03456,Oeshi Keer,41,Male,Indore,Single,Salaried,Accountant,107581,58179,39969,2562570,Owned,High School,0,724,38,5,1,80,Referral,Android,25
C03457,Yasti Kant,36,Female,Surat,Married,Salaried,Sales Executive,67168,47816,12793,1101585,Family Owned,High School,2,690,113,2,2,113,Facebook,Android,60
C03458,Lipika Gola,30,Male,Bhubaneswar,Married,Self-employed,Consultant,39355,19292,9520,337054,Owned,Master,3,700,45,8,0,254,YouTube,Web,95
C03459,Sara Pai,24,Female,Kolkata,Married,Student,Student,26012,16224,5338,142214,Rented,High School,1,590,16,0,1,7,Facebook,iPhone,2
C03460,Balvan Narasimhan,36,Female,Ranchi,Divorced,Self-employed,Business Owner,93850,51802,25282,1600487,Owned,Bachelor,0,716,41,9,1,69,Google Ads,Web,22
C03461,Dhruv Sura,22,Male,Darbhanga,Single,Salaried,Teacher,27926,13697,228,58064,Rented,Bachelor,1,684,7,0,0,311,YouTube,Web,81
C03462,Zilmil Wali,28,Male,Bangalore,Single,Salaried,Software Engineer,44019,25967,6745,186992,Owned,Master,1,716,20,6,1,125,YouTube,Android,44
C03463,Hritik Mittal,38,Male,Chennai,Married,Salaried,Government Employee,31253,15088,5029,453303,Family Owned,PhD,4,716,48,8,0,33,Google Ads,iPhone,18
C03464,Brijesh Chad,51,Female,Bangalore,Divorced,Unemployed,Unemployed,11292,7680,0,223,Family Owned,Master,2,470,3,0,0,88,Google Ads,Web,32
C03465,Chasmum Desai,61,Female,Bhubaneswar,Married,Self-employed,Shop Owner,82546,64036,22949,779981,Rented,Bachelor,3,692,66,8,5,8,YouTube,Web,3
C03466,Gautam Chawla,35,Female,Chapra,Married,Self-employed,Freelancer,36659,26421,1493,615423,Rented,Diploma,2,653,25,2,1,25,YouTube,Web,17
C03467,Siya Lalla,55,Male,Nagpur,Divorced,Salaried,Sales Executive,54169,30049,8828,190354,Rented,High School,1,711,109,17,5,5,YouTube,iPhone,3
C03468,Nicholas Madan,60,Male,Chennai,Married,Salaried,Doctor,99312,66847,32058,1734711,Rented,PhD,2,680,30,3,2,27,Google Ads,Android,17
C03469,Oeshi Brar,23,Male,Ahmedabad,Single,Student,Student,28543,27787,5689,139713,Rented,Diploma,0,571,44,0,2,181,Google Ads,Web,98
C03470,Yashica Sura,27,Female,Patna,Married,Salaried,Government Employee,104194,42844,29393,885992,Owned,PhD,4,718,93,0,7,202,Facebook,iPhone,75
C03471,Shivani Nayak,41,Female,Ahmedabad,Divorced,Salaried,Bank Officer,102725,76138,14882,1460227,Family Owned,Diploma,2,725,95,0,4,17,Facebook,iPhone,7
C03472,Tanish Batra,33,Female,Indore,Single,Self-employed,Freelancer,83615,63857,25725,479937,Family Owned,Bachelor,0,673,66,1,4,323,Instagram,iPhone,91
C03473,Thomas Mander,51,Female,Indore,Married,Self-employed,Consultant,197498,83799,11519,3211386,Rented,High School,3,721,17,22,1,79,Referral,Web,36
C03474,Liam Venkataraman,65,Female,Bangalore,Married,Self-employed,Contractor,121774,87701,46978,3651727,Owned,High School,1,695,120,2,6,323,Instagram,Android,96
C03475,Chameli Tank,44,Male,Hyderabad,Single,Salaried,Doctor,98232,49438,25688,679597,Rented,Master,1,692,10,14,0,24,Instagram,Web,8
C03476,Ubika Desai,39,Male,Delhi,Married,Self-employed,Business Owner,192337,117467,20847,2641621,Rented,High School,4,715,120,16,6,45,Google Ads,Web,13
C03477,Naveen Mukherjee,33,Female,Meerut,Single,Salaried,Software Engineer,136801,89876,22695,2756888,Rented,High School,1,707,103,2,5,8,Google Ads,Web,5
C03478,Sara Talwar,59,Male,Darbhanga,Married,Salaried,Sales Executive,85554,49747,31223,1155134,Owned,High School,1,740,107,7,1,304,Facebook,Android,81
C03479,Warhi Tripathi,18,Male,Chennai,Single,Student,Student,18144,12337,1825,80527,Family Owned,Diploma,0,595,1,0,0,40,Referral,Web,15
C03480,Praneel Sengupta,34,Female,Chennai,Married,Self-employed,Consultant,47787,24902,9409,470413,Rented,Diploma,2,653,32,4,0,225,Instagram,Web,72
C03481,Chaaya Subramanian,25,Male,Nagpur,Married,Student,Student,10111,9448,3060,50303,Rented,Bachelor,3,587,69,0,3,215,Google Ads,iPhone,79
C03482,Yoshita Palla,24,Male,Mumbai,Single,Salaried,Doctor,140736,79262,49056,3408503,Rented,PhD,0,719,27,2,0,293,Facebook,Android,93
C03483,Wahab Zachariah,53,Male,Patna,Married,Self-employed,Business Owner,183392,125510,68654,2413356,Family Owned,Master,2,684,18,6,0,179,Instagram,Android,91
C03484,Hamsini Bhalla,21,Female,Pune,Single,Student,Student,19834,19399,6443,118971,Rented,High School,1,589,21,0,0,84,YouTube,iPhone,38
C03485,Anamika Biswas,45,Male,Surat,Married,Salaried,Doctor,42194,22130,13139,290212,Rented,Master,1,694,9,0,0,119,Referral,iPhone,65
C03486,Divya Mall,25,Female,Bangalore,Single,Salaried,Software Engineer,136597,98788,54097,2281931,Owned,Master,0,690,5,2,0,121,Instagram,Android,78
C03487,Lekha Khurana,39,Male,Ballia,Divorced,Unemployed,Unemployed,6821,5256,0,12377,Rented,Bachelor,2,467,17,0,1,326,Referral,Web,89
C03488,Onkar Dhar,41,Female,Ahmedabad,Married,Salaried,Bank Officer,102383,47936,11274,2437895,Rented,PhD,1,724,77,5,0,169,Instagram,Android,92
C03489,Atharv Issac,44,Male,Delhi,Married,Self-employed,Business Owner,191408,140991,21660,5991177,Rented,Diploma,3,692,19,3,0,154,Instagram,Web,51
C03490,Prisha Basu,39,Female,Ranchi,Married,Salaried,Sales Executive,34451,23127,7706,337151,Rented,Master,3,678,26,4,2,258,Referral,Android,89
C03491,Raghav Sampath,25,Male,Ballia,Married,Student,Student,24995,18571,3198,87559,Rented,Diploma,2,588,58,0,0,57,Google Ads,Android,34
C03492,Unnati Murty,33,Male,Bhubaneswar,Single,Salaried,Government Employee,91548,63769,15438,420236,Family Owned,High School,0,661,66,5,0,130,Facebook,Android,42
C03493,Saanvi Nigam,54,Male,Jamshedpur,Divorced,Self-employed,Shop Owner,73434,32435,25682,454582,Family Owned,Bachelor,0,673,69,7,4,190,Google Ads,Android,73
C03494,Nathan Ganesh,31,Male,Darbhanga,Single,Salaried,Accountant,110019,61062,4962,2735111,Rented,Bachelor,1,742,7,4,0,150,YouTube,Android,74
C03495,Aashi Tailor,24,Female,Chapra,Single,Salaried,Teacher,51131,40660,11191,720101,Owned,Bachelor,0,683,14,2,0,376,YouTube,Android,95
C03496,Bachittar Chaudhry,50,Male,Hyderabad,Married,Salaried,Teacher,81356,59935,7945,832067,Rented,Bachelor,3,674,8,3,0,91,Referral,Web,45
C03497,Viraj Banerjee,28,Other,Mumbai,Single,Salaried,Government Employee,52140,35285,2182,781346,Owned,Diploma,1,707,63,6,2,127,Referral,Android,72
C03498,Eiravati Deo,52,Male,Ballia,Divorced,Salaried,Sales Executive,118058,63922,10900,2189213,Owned,High School,1,717,25,7,2,93,Referral,Web,41
C03499,Vinaya Bandi,19,Male,Bhubaneswar,Single,Unemployed,Unemployed,828,580,0,828,Owned,High School,0,460,10,0,0,223,Instagram,iPhone,73
C03500,Zashil Biswas,41,Male,Mumbai,Married,Salaried,Bank Officer,47799,33657,16713,848486,Rented,PhD,3,684,10,2,0,165,Google Ads,Android,49
C03501,Teerth Jha,56,Female,Surat,Divorced,Salaried,Teacher,74754,32703,8362,456664,Family Owned,PhD,2,693,54,2,4,335,Referral,Web,85
C03502,Raagini Narain,19,Female,Indore,Married,Student,Student,28093,20831,9732,83969,Family Owned,High School,4,616,3,0,0,4,Google Ads,iPhone,2
C03503,Krish Sarraf,29,Male,Chapra,Single,Unemployed,Unemployed,3178,2296,0,8531,Rented,Master,0,476,52,0,0,129,Referral,Android,40
C03504,Ishwar Narang,52,Female,Jamshedpur,Married,Salaried,Accountant,86925,61593,20305,987028,Rented,PhD,2,696,115,14,7,77,YouTube,Android,29
C03505,Ryan Chad,25,Male,Ahmedabad,Married,Salaried,Government Employee,104958,58898,8959,1268031,Rented,High School,4,734,21,0,0,53,Facebook,Android,16
C03506,Widisha Srinivasan,29,Male,Jamshedpur,Married,Salaried,Accountant,142050,113316,39838,4588352,Family Owned,Bachelor,2,724,109,4,3,79,Facebook,Android,45
C03507,Bimala Narayan,53,Male,Srinagar,Married,Salaried,Software Engineer,52470,26788,6479,525896,Owned,Diploma,2,734,93,24,1,83,YouTube,iPhone,32
C03508,Bachittar Sur,34,Female,Pune,Single,Self-employed,Contractor,52208,31350,2894,634563,Rented,High School,0,680,16,0,1,120,Facebook,iPhone,36
C03509,Radhika Rai,47,Male,Ballia,Married,Self-employed,Business Owner,247537,193460,38546,7992234,Rented,PhD,4,662,5,19,0,237,Instagram,iPhone,93
C03510,Hredhaan Garde,20,Male,Delhi,Single,Unemployed,Unemployed,12445,8128,0,25221,Rented,Diploma,1,458,21,0,1,206,Instagram,Web,90
C03511,Janaki Balan,37,Female,Srinagar,Divorced,Salaried,Government Employee,117651,54385,19937,1604216,Owned,Bachelor,0,750,77,6,2,68,Instagram,Web,24
C03512,Yachana Tata,58,Male,Mumbai,Married,Salaried,Sales Executive,28016,16905,1565,164998,Family Owned,PhD,4,673,97,10,4,86,Instagram,Android,53
C03513,Ryan Walla,43,Male,Ballia,Married,Salaried,Software Engineer,34409,15922,12276,588381,Rented,PhD,4,746,82,21,3,53,Facebook,Android,18
C03514,Liam Divan,57,Female,Nagpur,Married,Salaried,Sales Executive,133847,98930,9106,4703228,Rented,PhD,1,749,73,32,3,41,Referral,iPhone,12
C03515,Kiaan Prasad,42,Male,Chapra,Married,Salaried,Doctor,131448,77604,48070,1851495,Rented,Diploma,2,742,77,1,3,108,YouTube,Android,33
C03516,Farhan Pal,60,Male,Chapra,Married,Salaried,Accountant,128363,73868,399,1128428,Owned,High School,3,701,26,11,1,81,Instagram,Android,29
C03517,Ekantika Venkataraman,42,Male,Chennai,Married,Salaried,Accountant,93394,40013,34920,409613,Rented,Master,2,679,59,0,0,186,Google Ads,Android,65
C03518,Ekansh Rama,42,Male,Pune,Married,Salaried,Bank Officer,43614,32206,9192,552355,Owned,Master,1,734,104,6,6,236,Facebook,iPhone,65
C03519,Idika Gala,26,Male,Meerut,Married,Unemployed,Unemployed,12451,9271,0,12797,Rented,Bachelor,1,471,62,0,4,61,Google Ads,iPhone,16
C03520,Lipika Gera,22,Other,Patna,Single,Student,Student,15865,9243,1101,29951,Rented,Diploma,0,642,23,0,1,125,Referral,Web,62
C03521,Arya Dugar,42,Male,Ranchi,Married,Salaried,Government Employee,37892,21790,7359,662548,Rented,Bachelor,4,782,116,5,7,141,YouTube,Android,45
C03522,Rohan Bassi,42,Female,Pune,Married,Salaried,Doctor,142216,76741,49312,1472159,Owned,Master,2,713,46,10,1,244,Facebook,iPhone,97
C03523,Unnati Panchal,25,Male,Chapra,Married,Student,Student,8582,8481,1832,31911,Owned,High School,1,564,14,0,1,77,Instagram,iPhone,20
C03524,Hemangini Subramanian,54,Male,Jamshedpur,Married,Self-employed,Contractor,212047,168694,13690,2172425,Family Owned,PhD,2,645,30,22,0,178,Google Ads,Web,64
C03525,Wridesh Sood,32,Male,Darbhanga,Divorced,Salaried,Bank Officer,134407,64601,45321,1016276,Rented,High School,2,717,69,8,2,104,YouTube,iPhone,42
C03526,Wridesh Parekh,27,Male,Mumbai,Married,Salaried,Accountant,123118,73719,20499,2484576,Rented,High School,4,742,30,2,2,2,Referral,Android,1
C03527,Vincent Agarwal,21,Male,Bhubaneswar,Single,Student,Student,16329,10210,5302,50729,Owned,Diploma,0,609,16,0,0,194,Instagram,Android,59
C03528,Harita Wason,54,Male,Nagpur,Single,Salaried,Sales Executive,111124,65719,41403,2490686,Owned,Master,0,753,86,21,2,124,YouTube,iPhone,44
C03529,Balendra Vohra,27,Male,Darbhanga,Married,Salaried,Software Engineer,53065,21409,13683,285758,Owned,Diploma,1,722,5,3,0,190,Instagram,Web,64
C03530,Yochana Gaba,35,Male,Jamshedpur,Married,Salaried,Doctor,123259,55275,44157,2318311,Owned,Diploma,2,761,46,3,0,291,Instagram,Web,81
C03531,Manthan Morar,48,Female,Bangalore,Divorced,Salaried,Government Employee,138419,105077,12243,3234873,Rented,Bachelor,1,730,12,19,1,15,Instagram,iPhone,5
C03532,Raagini Naidu,24,Female,Delhi,Single,Student,Student,29774,29740,6368,65865,Owned,High School,0,596,14,0,1,150,Google Ads,iPhone,79
C03533,Simon Pingle,48,Male,Pune,Married,Salaried,Accountant,119144,70560,34975,3883589,Rented,High School,2,752,24,24,1,271,Instagram,Web,96
C03534,Chandani Goda,21,Female,Kolkata,Single,Student,Student,10886,6576,1056,42062,Owned,Diploma,0,644,24,0,1,322,Google Ads,iPhone,86
C03535,Upkaar Mistry,50,Female,Ballia,Married,Salaried,Accountant,95814,41542,31215,1515839,Owned,PhD,4,717,93,26,0,169,YouTube,Web,45
C03536,Bakhshi Manda,39,Male,Ahmedabad,Married,Salaried,Sales Executive,87500,64187,7698,1097019,Rented,High School,3,732,115,0,5,216,Facebook,Android,75
C03537,Rohan Tandon,53,Other,Nagpur,Single,Unemployed,Unemployed,6409,5540,0,2938,Rented,PhD,1,458,31,0,2,206,Instagram,iPhone,54
C03538,Anthony Chacko,23,Female,Darbhanga,Single,Salaried,Accountant,91383,57747,29469,997820,Owned,Diploma,0,719,1,1,0,244,Referral,iPhone,78
C03539,Samarth Dhar,19,Male,Ahmedabad,Single,Student,Student,14463,13108,582,58485,Family Owned,High School,0,591,5,0,0,360,Facebook,Android,98
C03540,Christopher Tak,18,Female,Jamshedpur,Single,Student,Student,19009,11984,264,47771,Family Owned,High School,0,611,1,0,0,261,Facebook,iPhone,93
C03541,Amara Edwin,42,Female,Patna,Married,Unemployed,Unemployed,4352,2879,0,9714,Rented,High School,2,494,54,0,0,217,Facebook,Android,99
C03542,Hemang Kakar,18,Male,Meerut,Single,Student,Student,8338,4596,455,14825,Rented,Bachelor,1,617,1,0,0,91,Google Ads,Android,55
C03543,Warjas Kadakia,44,Male,Patna,Married,Salaried,Doctor,48999,26030,8459,816137,Owned,Master,3,714,101,3,2,99,Instagram,iPhone,42
C03544,Amara Batra,52,Female,Ahmedabad,Single,Self-employed,Business Owner,66644,27138,2978,225931,Owned,High School,1,683,116,3,6,95,Referral,Web,26
C03545,Vaishnavi Aggarwal,37,Female,Jamshedpur,Divorced,Self-employed,Shop Owner,54743,22690,3323,346490,Rented,Master,2,671,67,9,3,258,Facebook,iPhone,100
C03546,Mohammed Padmanabhan,26,Female,Darbhanga,Married,Salaried,Software Engineer,49461,33498,6113,767380,Rented,Master,3,687,71,4,4,202,Instagram,iPhone,81
C03547,Anirudh Karpe,39,Female,Meerut,Single,Salaried,Teacher,119540,49793,24526,1272800,Owned,Master,0,708,115,2,2,76,YouTube,iPhone,35
C03548,Kritika Thaman,64,Male,Surat,Single,Self-employed,Consultant,165144,111659,57134,2728532,Owned,PhD,0,716,42,14,1,128,Referral,iPhone,48
C03549,Sai Prabhakar,46,Female,Jamshedpur,Married,Self-employed,Freelancer,84016,47657,18013,1112128,Family Owned,Diploma,3,730,85,16,0,228,Google Ads,Web,66
C03550,Ikbal Pandey,33,Male,Darbhanga,Single,Salaried,Sales Executive,108509,44521,43384,1818157,Family Owned,Master,0,719,116,4,2,114,YouTube,iPhone,36
C03551,Idika Sankaran,60,Female,Ranchi,Married,Self-employed,Freelancer,242399,126322,36353,6086438,Family Owned,Diploma,2,698,59,18,2,7,YouTube,iPhone,3
C03552,Damyanti Narula,42,Female,Jamshedpur,Married,Salaried,Accountant,129898,89716,41580,3334162,Owned,High School,2,742,21,4,1,70,Google Ads,Web,28
C03553,Upasna Wali,44,Female,Nagpur,Single,Salaried,Accountant,80521,41952,18111,1250152,Rented,High School,1,714,73,22,4,37,Facebook,Web,17
C03554,Rajata Bains,22,Male,Bangalore,Single,Student,Student,22303,11686,4865,112730,Rented,Diploma,0,650,29,0,0,15,Instagram,Android,8
C03555,Vedant Jha,59,Female,Mumbai,Married,Self-employed,Shop Owner,94071,44727,31511,884764,Rented,High School,3,714,86,22,4,124,Facebook,Web,53
C03556,Daniel Bahri,49,Female,Chapra,Single,Self-employed,Contractor,241726,109008,85602,6114081,Rented,Bachelor,0,711,29,18,1,261,YouTube,iPhone,78
C03557,Umang Kulkarni,23,Male,Bangalore,Single,Student,Student,14903,8367,441,42081,Owned,Bachelor,0,655,50,0,2,91,Instagram,Android,33
C03558,Hiral Thaman,23,Female,Pune,Single,Salaried,Accountant,43374,22611,16804,764324,Rented,Diploma,0,702,4,0,0,75,Referral,iPhone,24
C03559,Robert Sundaram,29,Female,Patna,Married,Salaried,Teacher,32493,17416,11184,345671,Rented,Master,1,716,11,4,0,62,Instagram,Android,33
C03560,Anthony Biswas,26,Male,Indore,Married,Salaried,Sales Executive,37911,16361,2698,237050,Family Owned,PhD,1,711,58,0,3,99,Facebook,iPhone,51
C03561,Zehaan Bhatnagar,49,Male,Bhopal,Single,Salaried,Bank Officer,44176,27052,5834,205638,Owned,Bachelor,1,673,10,24,0,26,Google Ads,Web,8
C03562,Eta Kannan,44,Male,Darbhanga,Single,Self-employed,Business Owner,59471,34954,15261,593294,Owned,PhD,0,703,89,14,4,293,YouTube,Web,84
C03563,Charles Deo,27,Female,Hyderabad,Single,Salaried,Sales Executive,125968,99883,10446,1571938,Rented,PhD,0,717,38,2,1,64,Instagram,iPhone,41
C03564,Dalbir Kant,43,Female,Nagpur,Married,Salaried,Government Employee,57485,38086,1319,349351,Rented,Diploma,4,713,37,21,2,262,YouTube,Web,81
C03565,Maanas Bath,47,Female,Jamshedpur,Married,Salaried,Sales Executive,88543,62860,4139,584855,Rented,Bachelor,1,705,111,1,5,152,Google Ads,iPhone,50
C03566,Dhruv Pandey,48,Male,Patna,Married,Salaried,Accountant,135361,95878,35213,850620,Rented,High School,1,676,6,20,0,145,Google Ads,Web,38
C03567,Hamsini Prabhu,29,Male,Nagpur,Divorced,Salaried,Bank Officer,124748,95269,40588,2639207,Family Owned,Diploma,1,736,34,2,2,179,Facebook,Android,77
C03568,Dhruv Jaggi,18,Male,Kolkata,Single,Student,Student,28172,19085,674,82696,Rented,High School,0,573,1,0,0,168,Google Ads,Android,92
C03569,Viraj Chandran,24,Male,Ballia,Single,Student,Student,5418,2948,1299,9236,Rented,High School,0,606,12,0,1,253,YouTube,Web,78
C03570,Qadim Guha,57,Female,Darbhanga,Divorced,Self-employed,Business Owner,77596,41457,5451,955565,Rented,PhD,1,673,44,33,0,147,Referral,iPhone,60
C03571,Osha Rao,40,Male,Ballia,Married,Salaried,Doctor,142027,62988,44494,4112830,Rented,Master,2,719,9,6,0,111,YouTube,iPhone,45
C03572,Jyoti Panchal,43,Female,Ballia,Married,Self-employed,Business Owner,71399,45863,5351,1055338,Family Owned,Bachelor,1,696,34,21,0,80,Google Ads,Android,42
C03573,Faraj Krishnamurthy,51,Female,Chennai,Married,Salaried,Sales Executive,108534,56638,7886,1274926,Owned,High School,3,755,90,1,5,119,Instagram,Web,58
C03574,Sai Badami,54,Female,Bhubaneswar,Single,Salaried,Bank Officer,133187,53448,24560,2118243,Rented,Bachelor,0,768,84,18,5,111,Google Ads,iPhone,43
C03575,Ekani Dyal,23,Male,Bhubaneswar,Single,Salaried,Sales Executive,37448,15348,6353,460109,Owned,PhD,0,752,30,1,2,207,Instagram,iPhone,71
C03576,Yatan Vyas,24,Male,Srinagar,Single,Student,Student,21477,15058,5401,52797,Owned,Diploma,0,611,49,0,2,243,YouTube,Android,68
C03577,Nihal Bhalla,25,Female,Ahmedabad,Single,Student,Student,21252,20487,3267,115844,Owned,High School,0,580,27,0,1,120,Instagram,Android,53
C03578,Bachittar Sant,29,Female,Jamshedpur,Single,Salaried,Doctor,125884,70222,20152,3257364,Rented,High School,0,715,93,1,1,88,Instagram,Android,24
C03579,Yahvi Kala,60,Male,Delhi,Single,Salaried,Government Employee,25209,15878,5577,142397,Owned,High School,1,730,67,17,4,107,Facebook,iPhone,58
C03580,Ucchal Chauhan,26,Female,Mumbai,Married,Salaried,Teacher,102677,77234,24693,2183714,Owned,PhD,4,714,9,2,0,112,Instagram,Android,39
C03581,Kashish Patla,30,Female,Darbhanga,Single,Salaried,Bank Officer,50696,32657,13678,699751,Family Owned,Diploma,0,723,42,8,0,177,Instagram,iPhone,77
C03582,Lekha Jha,35,Male,Ranchi,Married,Self-employed,Consultant,240214,105575,13850,7075964,Owned,High School,1,718,51,12,2,95,Facebook,iPhone,38
C03583,Netra Char,59,Male,Hyderabad,Married,Salaried,Teacher,55180,31194,8923,483944,Owned,Bachelor,3,710,32,18,2,57,Facebook,Web,15
C03584,Bhavya Lata,24,Male,Chapra,Single,Student,Student,23706,19645,4084,98089,Rented,High School,0,595,44,0,0,142,Referral,Android,72
C03585,Jagvi Parmar,42,Female,Darbhanga,Divorced,Salaried,Teacher,36985,17275,290,160661,Family Owned,Diploma,2,717,110,16,3,84,Instagram,Android,24
C03586,Ayaan Saha,19,Male,Bhopal,Single,Student,Student,27589,17778,5959,30132,Owned,High School,1,591,3,0,0,166,Referral,Android,46
C03587,Chakrika De,41,Male,Hyderabad,Married,Salaried,Government Employee,86970,54285,28240,1337344,Owned,Diploma,3,712,3,6,0,194,YouTube,Web,50
C03588,Azad Jhaveri,21,Female,Pune,Single,Student,Student,11768,6890,1430,66626,Owned,Bachelor,1,655,28,0,0,153,YouTube,iPhone,61
C03589,Jackson Goswami,44,Male,Nagpur,Single,Salaried,Accountant,120524,72907,17253,1549670,Rented,Bachelor,1,699,23,13,0,90,Instagram,Android,39
C03590,Chandani Roy,28,Male,Darbhanga,Married,Salaried,Software Engineer,90723,46946,26038,1028773,Owned,Diploma,4,711,11,3,0,11,Referral,Web,3
C03591,Veer Tak,56,Female,Meerut,Married,Self-employed,Freelancer,83619,65627,14749,1330026,Rented,Diploma,4,674,68,2,4,343,YouTube,Web,89
C03592,Ishanvi Sachdev,56,Male,Delhi,Married,Salaried,Teacher,56661,32766,13961,401093,Owned,Master,1,742,20,18,1,211,Instagram,Android,54
C03593,Janya Chada,34,Male,Pune,Married,Salaried,Teacher,69358,28066,4429,775449,Rented,Bachelor,4,697,17,1,0,117,Referral,Android,32
C03594,Bhanumati Agrawal,52,Male,Srinagar,Married,Salaried,Doctor,60740,45119,5416,350574,Rented,Diploma,4,675,21,17,0,230,Referral,iPhone,90
C03595,Pranit Zachariah,45,Male,Bhubaneswar,Married,Self-employed,Freelancer,241686,119198,83153,3723767,Rented,High School,2,718,93,6,1,61,Facebook,iPhone,17
C03596,Anita Natarajan,52,Male,Darbhanga,Single,Self-employed,Freelancer,148381,73253,22800,2001765,Owned,Master,1,763,93,27,6,91,Facebook,Web,55
C03597,Finn Khatri,48,Female,Ballia,Married,Salaried,Accountant,47407,30785,11892,729062,Rented,PhD,2,709,31,9,2,91,Google Ads,Web,57
C03598,Urmi Sarma,22,Female,Mumbai,Single,Student,Student,14451,9451,1323,81326,Rented,Bachelor,1,581,3,0,0,13,Facebook,Web,5
C03599,Onkar Doshi,54,Male,Darbhanga,Married,Salaried,Accountant,50640,30395,10133,365241,Rented,High School,4,692,45,1,0,168,Google Ads,Web,73
C03600,Inaya Doctor,54,Female,Kolkata,Married,Salaried,Teacher,28403,15417,10602,128248,Rented,Diploma,3,730,11,12,0,159,Referral,Web,93
C03601,Bachittar Lala,64,Female,Pune,Married,Self-employed,Shop Owner,101916,53858,5787,2239030,Rented,Diploma,2,740,88,5,5,51,YouTube,iPhone,17
C03602,Zayan Sur,20,Male,Darbhanga,Single,Unemployed,Unemployed,2995,2301,0,6675,Rented,PhD,1,480,19,0,0,159,Facebook,Android,79
C03603,Jonathan Wable,23,Female,Delhi,Single,Unemployed,Unemployed,1807,1363,0,265,Owned,Diploma,1,510,11,0,0,179,Instagram,iPhone,70
C03604,Harshil Joshi,56,Male,Darbhanga,Married,Salaried,Teacher,149969,75794,55320,1800627,Rented,PhD,2,752,26,5,2,122,Instagram,iPhone,68
C03605,Oni Sangha,54,Male,Surat,Married,Self-employed,Freelancer,138828,90050,48189,1782653,Rented,Master,2,694,63,23,1,169,Google Ads,Web,46
C03606,Bhavani Samra,31,Male,Bangalore,Married,Salaried,Bank Officer,59494,41112,7141,368718,Family Owned,Diploma,3,723,101,1,8,194,Instagram,iPhone,63
C03607,Gaurika Misra,60,Male,Chennai,Single,Salaried,Sales Executive,77832,51997,16568,1303903,Rented,Diploma,0,743,88,33,1,137,YouTube,Web,51
C03608,Mugdha Dube,34,Female,Chapra,Single,Self-employed,Consultant,73099,40371,16594,338446,Family Owned,Diploma,1,706,112,11,6,162,Instagram,iPhone,67
C03609,Prisha Balay,54,Male,Ballia,Married,Salaried,Government Employee,41704,24762,3376,539912,Family Owned,Bachelor,3,739,64,3,3,96,Google Ads,iPhone,60
C03610,Lohit Gade,31,Male,Delhi,Married,Self-employed,Consultant,40372,18732,11446,262888,Family Owned,PhD,2,704,48,1,0,86,YouTube,iPhone,57
C03611,Kalpit Vasa,48,Male,Jamshedpur,Divorced,Salaried,Government Employee,63503,34825,18460,706038,Rented,High School,2,709,60,15,2,231,Facebook,Web,72
